,Iteration,Time,Fitness,Temperature,max_iters
402,402,0.18935159999819007,9.0,1.0,1000
403,403,0.18947070000285748,9.0,1.0,1000
404,404,0.18959100000211038,9.0,1.0,1000
405,405,0.18969780000043102,9.0,1.0,1000
406,406,0.19033800000033807,10.0,1.0,1000
407,407,0.19041789999755565,10.0,1.0,1000
408,408,0.19046339999476913,10.0,1.0,1000
409,409,0.19052049999299925,10.0,1.0,1000
410,410,0.1905620000034105,10.0,1.0,1000
411,411,0.1906120999919949,10.0,1.0,1000
412,412,0.1906654000049457,10.0,1.0,1000
413,413,0.19073449999268632,10.0,1.0,1000
414,414,0.19079280000005383,10.0,1.0,1000
415,415,0.190835799992783,10.0,1.0,1000
416,416,0.19090040000446606,10.0,1.0,1000
417,417,0.19096389999322128,10.0,1.0,1000
418,418,0.19106339999416377,12.0,1.0,1000
419,419,0.19112800000584684,12.0,1.0,1000
420,420,0.19118039999739267,12.0,1.0,1000
421,421,0.19123369999579154,12.0,1.0,1000
422,422,0.19128539999655914,12.0,1.0,1000
423,423,0.19132680000620894,12.0,1.0,1000
424,424,0.1913780000031693,12.0,1.0,1000
425,425,0.19143069999699946,12.0,1.0,1000
426,426,0.19151849999616388,12.0,1.0,1000
427,427,0.19160679999913555,12.0,1.0,1000
428,428,0.1916782000043895,12.0,1.0,1000
429,429,0.19174320000456646,12.0,1.0,1000
430,430,0.19180359999882057,12.0,1.0,1000
431,431,0.19184850000601728,12.0,1.0,1000
432,432,0.19190859999798704,12.0,1.0,1000
433,433,0.19196880000527017,12.0,1.0,1000
434,434,0.1920702000061283,12.0,1.0,1000
435,435,0.19213660000241362,12.0,1.0,1000
436,436,0.1922307000058936,12.0,1.0,1000
437,437,0.19230169999354985,12.0,1.0,1000
438,438,0.19238619999669027,12.0,1.0,1000
439,439,0.19250360000296496,12.0,1.0,1000
440,440,0.19255579999298789,12.0,1.0,1000
441,441,0.19260539999231696,12.0,1.0,1000
442,442,0.1926547000039136,12.0,1.0,1000
443,443,0.192723100000876,12.0,1.0,1000
444,444,0.19286559999454767,13.0,1.0,1000
445,445,0.19306639999558683,13.0,1.0,1000
446,446,0.19317460000456776,13.0,1.0,1000
447,447,0.19329919999290723,13.0,1.0,1000
448,448,0.19346650000079535,13.0,1.0,1000
449,449,0.19366590000572614,13.0,1.0,1000
450,450,0.19385300000431016,13.0,1.0,1000
451,451,0.1939725999982329,13.0,1.0,1000
452,452,0.19414389999292325,13.0,1.0,1000
453,453,0.1944350999983726,13.0,1.0,1000
454,454,0.19459119999373797,13.0,1.0,1000
455,455,0.19467420000000857,13.0,1.0,1000
456,456,0.19481349999841768,13.0,1.0,1000
457,457,0.19491019999259152,13.0,1.0,1000
458,458,0.19502919999649748,13.0,1.0,1000
459,459,0.19514019999769516,13.0,1.0,1000
460,460,0.19532990000152495,13.0,1.0,1000
461,461,0.19546119999722578,14.0,1.0,1000
462,462,0.1955835999979172,14.0,1.0,1000
463,463,0.19572930000140332,14.0,1.0,1000
464,464,0.19581299999845214,14.0,1.0,1000
465,465,0.19591169999330305,14.0,1.0,1000
466,466,0.19601119999424554,14.0,1.0,1000
467,467,0.1961083000060171,14.0,1.0,1000
468,468,0.19620019999274518,14.0,1.0,1000
469,469,0.1962723000033293,14.0,1.0,1000
470,470,0.1964263999980176,14.0,1.0,1000
471,471,0.1965345999924466,14.0,1.0,1000
472,472,0.19662099999550264,14.0,1.0,1000
473,473,0.19671679999737535,14.0,1.0,1000
474,474,0.19682440000178758,15.0,1.0,1000
475,475,0.19694059999892488,15.0,1.0,1000
476,476,0.19703080000181217,15.0,1.0,1000
477,477,0.19711609999649227,15.0,1.0,1000
478,478,0.1971997999935411,15.0,1.0,1000
479,479,0.19728520000353456,15.0,1.0,1000
480,480,0.1973495999991428,15.0,1.0,1000
481,481,0.19740609999280423,15.0,1.0,1000
482,482,0.19745769999281038,15.0,1.0,1000
483,483,0.19754429999738932,15.0,1.0,1000
484,484,0.19759320000594016,15.0,1.0,1000
485,485,0.1976414999953704,15.0,1.0,1000
486,486,0.19770049999351613,15.0,1.0,1000
487,487,0.19776070000079926,15.0,1.0,1000
488,488,0.19780819999868982,15.0,1.0,1000
489,489,0.1978549000050407,15.0,1.0,1000
490,490,0.19790299999294803,15.0,1.0,1000
491,491,0.19793910000589676,15.0,1.0,1000
492,492,0.19798640000226442,15.0,1.0,1000
493,493,0.1980212000053143,15.0,1.0,1000
494,494,0.19806789999711327,15.0,1.0,1000
495,495,0.1981147000042256,15.0,1.0,1000
496,496,0.1981530000048224,15.0,1.0,1000
497,497,0.19819969999662135,15.0,1.0,1000
498,498,0.19825040000432637,15.0,1.0,1000
499,499,0.19829749999917112,15.0,1.0,1000
500,500,0.19834469999477733,15.0,1.0,1000
501,501,0.19839190000493545,15.0,1.0,1000
502,502,0.1984387999982573,15.0,1.0,1000
503,503,0.19848599999386352,15.0,1.0,1000
504,504,0.1985324999986915,15.0,1.0,1000
505,505,0.19859980000182986,15.0,1.0,1000
506,506,0.19864719999895897,15.0,1.0,1000
507,507,0.1986899000039557,15.0,1.0,1000
508,508,0.1987405999971088,15.0,1.0,1000
509,509,0.19878809999499936,15.0,1.0,1000
510,510,0.1988264999963576,15.0,1.0,1000
511,511,0.19889980000152718,15.0,1.0,1000
512,512,0.19893969999975525,15.0,1.0,1000
513,513,0.1989871999976458,15.0,1.0,1000
514,514,0.19903469999553636,15.0,1.0,1000
515,515,0.19908229999418836,15.0,1.0,1000
516,516,0.19911970000248402,15.0,1.0,1000
517,517,0.19916679999732878,15.0,1.0,1000
518,518,0.19921370000520255,15.0,1.0,1000
519,519,0.1992610000015702,15.0,1.0,1000
520,520,0.19933010000386275,15.0,1.0,1000
521,521,0.1993878999928711,15.0,1.0,1000
522,522,0.19944009999744594,15.0,1.0,1000
523,523,0.1994942000019364,15.0,1.0,1000
524,524,0.1995807000057539,15.0,1.0,1000
525,525,0.1996517999941716,15.0,1.0,1000
526,526,0.19970850000390783,15.0,1.0,1000
527,527,0.1997890000056941,15.0,1.0,1000
528,528,0.19983559999673162,15.0,1.0,1000
529,529,0.199884400004521,15.0,1.0,1000
530,530,0.19993210000393447,15.0,1.0,1000
531,531,0.19997020000300836,15.0,1.0,1000
532,532,0.2000183000054676,15.0,1.0,1000
533,533,0.20006639999337494,15.0,1.0,1000
534,534,0.2001451999967685,15.0,1.0,1000
535,535,0.2002070000016829,15.0,1.0,1000
536,536,0.20026699999289121,15.0,1.0,1000
537,537,0.20031790000211913,15.0,1.0,1000
538,538,0.20036679999611806,15.0,1.0,1000
539,539,0.2004216999921482,15.0,1.0,1000
540,540,0.2004735999944387,15.0,1.0,1000
541,541,0.20052189999842085,15.0,1.0,1000
542,542,0.20056739999563433,15.0,1.0,1000
543,543,0.20061770000029355,15.0,1.0,1000
544,544,0.20067730000300799,15.0,1.0,1000
545,545,0.2007253000047058,15.0,1.0,1000
546,546,0.2011002999934135,15.0,1.0,1000
547,547,0.20116799999959767,15.0,1.0,1000
548,548,0.20125410000036936,15.0,1.0,1000
549,549,0.20132759999250993,15.0,1.0,1000
550,550,0.20137850000173785,15.0,1.0,1000
551,551,0.2014220999990357,15.0,1.0,1000
552,552,0.2014729999937117,15.0,1.0,1000
553,553,0.2015224000060698,15.0,1.0,1000
554,554,0.2015798999927938,15.0,1.0,1000
555,555,0.20167039999796543,15.0,1.0,1000
556,556,0.20176120000542141,15.0,1.0,1000
557,557,0.2018878999951994,15.0,1.0,1000
558,558,0.20196779999241699,15.0,1.0,1000
559,559,0.20206100000359584,15.0,1.0,1000
560,560,0.20215329999336973,15.0,1.0,1000
561,561,0.2022279999946477,15.0,1.0,1000
562,562,0.202344000004814,15.0,1.0,1000
563,563,0.2024299000040628,15.0,1.0,1000
564,564,0.20252150000305846,15.0,1.0,1000
565,565,0.2026116000051843,15.0,1.0,1000
566,566,0.20271179999690503,15.0,1.0,1000
567,567,0.20280660000571515,15.0,1.0,1000
568,568,0.20290370000293478,15.0,1.0,1000
569,569,0.2029943999950774,17.0,1.0,1000
570,570,0.20309500000439584,17.0,1.0,1000
571,571,0.20319469999230932,17.0,1.0,1000
572,572,0.20335640000121202,17.0,1.0,1000
573,573,0.20353739999700338,17.0,1.0,1000
574,574,0.20364999999583233,17.0,1.0,1000
575,575,0.20374579999770503,18.0,1.0,1000
576,576,0.20383149999543093,18.0,1.0,1000
577,577,0.20390389999374747,18.0,1.0,1000
578,578,0.20397909999883268,18.0,1.0,1000
